order_id,customer_id,amount,payment_method,order_status,customer_account_age_days,previous_cod_orders,previous_cod_refusals,previous_successful_deliveries,pincode,pincode_risk_group,pincode_rto_rate,product_category,is_first_order,created_at,rto_outcome
ORD-0042-0005333,CUST-0001520,904.79,COD,DELIVERED,454,6,0,5,110138,HIGH,0.3491,home,False,2026-01-26T22:04:00+00:00,DELIVERED
ORD-0042-0005334,CUST-0001631,1286.85,COD,RTO,11,0,0,0,110049,LOW,0.0837,electronics,True,2026-01-26T22:11:00+00:00,RTO
ORD-0042-0005335,CUST-0002980,3183.57,COD,DELIVERED,30,0,0,0,110032,LOW,0.1097,apparel,True,2026-01-26T22:18:00+00:00,DELIVERED
ORD-0042-0005336,CUST-0003090,688.15,COD,RTO,142,8,1,5,110145,HIGH,0.3394,home,False,2026-01-26T22:25:00+00:00,RTO
ORD-0042-0005337,CUST-0001562,771.62,COD,DELIVERED,33,0,0,0,110218,MEDIUM,0.2606,electronics,True,2026-01-26T22:32:00+00:00,DELIVERED
ORD-0042-0005338,CUST-0000102,2389.36,PREPAID,DELIVERED,135,8,0,6,110042,HIGH,0.3724,apparel,False,2026-01-26T22:39:00+00:00,DELIVERED
ORD-0042-0005339,CUST-0001612,721.59,COD,DELIVERED,12,0,0,0,110069,HIGH,0.3623,beauty,True,2026-01-26T22:46:00+00:00,DELIVERED
ORD-0042-0005340,CUST-0001166,624.33,COD,DELIVERED,1267,12,0,7,110091,MEDIUM,0.2717,jewellery,False,2026-01-26T22:53:00+00:00,DELIVERED
ORD-0042-0005341,CUST-0000597,1734.24,PREPAID,DELIVERED,977,10,2,8,110050,LOW,0.0828,beauty,False,2026-01-26T23:00:00+00:00,DELIVERED
ORD-0042-0005342,CUST-0000076,1130.78,COD,DELIVERED,928,8,0,8,110014,HIGH,0.3868,beauty,False,2026-01-26T23:07:00+00:00,DELIVERED
ORD-0042-0005343,CUST-0000813,2347.57,COD,DELIVERED,92,4,0,1,110227,LOW,0.1073,grocery,False,2026-01-26T23:14:00+00:00,DELIVERED
ORD-0042-0005344,CUST-0000435,3695.81,PREPAID,DELIVERED,1058,20,1,15,110175,HIGH,0.3360,home,False,2026-01-26T23:21:00+00:00,DELIVERED
ORD-0042-0005345,CUST-0000906,3607.24,COD,RTO,216,10,1,6,110180,MEDIUM,0.2027,beauty,False,2026-01-26T23:28:00+00:00,RTO
ORD-0042-0005346,CUST-0000731,785.20,COD,DELIVERED,18,0,0,0,110094,HIGH,0.3371,home,True,2026-01-26T23:35:00+00:00,DELIVERED
ORD-0042-0005347,CUST-0000038,2144.32,COD,DELIVERED,1268,14,0,14,110139,MEDIUM,0.2464,home,False,2026-01-26T23:42:00+00:00,DELIVERED
ORD-0042-0005348,CUST-0000440,940.86,COD,DELIVERED,1137,23,3,18,110030,MEDIUM,0.2451,apparel,False,2026-01-26T23:49:00+00:00,DELIVERED
ORD-0042-0005349,CUST-0002541,868.70,PREPAID,DELIVERED,204,7,2,7,110051,LOW,0.1005,home,False,2026-01-26T23:56:00+00:00,DELIVERED
ORD-0042-0005350,CUST-0002757,994.10,COD,RTO,295,11,0,11,110224,LOW,0.0870,beauty,False,2026-01-27T00:03:00+00:00,RTO
ORD-0042-0005351,CUST-0001707,1090.54,PREPAID,DELIVERED,9,0,0,0,110173,LOW,0.1191,grocery,True,2026-01-27T00:10:00+00:00,DELIVERED
ORD-0042-0005352,CUST-0000172,1246.48,PREPAID,DELIVERED,831,5,0,1,110030,MEDIUM,0.2451,apparel,False,2026-01-27T00:17:00+00:00,DELIVERED
ORD-0042-0005353,CUST-0000248,1267.69,COD,DELIVERED,21,0,0,0,110113,LOW,0.1231,jewellery,True,2026-01-27T00:24:00+00:00,DELIVERED
ORD-0042-0005354,CUST-0000611,561.74,COD,DELIVERED,17,0,0,0,110020,MEDIUM,0.2888,home,True,2026-01-27T00:31:00+00:00,DELIVERED
ORD-0042-0005355,CUST-0000447,693.93,COD,RTO,5,0,0,0,110182,LOW,0.0936,home,True,2026-01-27T00:38:00+00:00,RTO
ORD-0042-0005356,CUST-0003288,1451.39,COD,DELIVERED,31,0,0,0,110019,MEDIUM,0.1972,grocery,True,2026-01-27T00:45:00+00:00,DELIVERED
ORD-0042-0005357,CUST-0002300,4217.96,COD,DELIVERED,1345,20,0,14,110136,HIGH,0.4202,electronics,False,2026-01-27T00:52:00+00:00,DELIVERED
ORD-0042-0005358,CUST-0000338,1478.19,PREPAID,DELIVERED,1135,5,0,4,110235,MEDIUM,0.2065,apparel,False,2026-01-27T00:59:00+00:00,DELIVERED
ORD-0042-0005359,CUST-0002152,2124.96,COD,DELIVERED,235,13,0,7,110186,MEDIUM,0.1905,grocery,False,2026-01-27T01:06:00+00:00,DELIVERED
ORD-0042-0005360,CUST-0000383,1465.54,COD,DELIVERED,822,12,2,6,110148,LOW,0.1243,apparel,False,2026-01-27T01:13:00+00:00,DELIVERED
ORD-0042-0005361,CUST-0002634,2697.53,PREPAID,DELIVERED,11,0,0,0,110024,MEDIUM,0.2426,apparel,True,2026-01-27T01:20:00+00:00,DELIVERED
ORD-0042-0005362,CUST-0000259,765.95,PREPAID,DELIVERED,140,5,0,1,110222,LOW,0.1164,apparel,False,2026-01-27T01:27:00+00:00,DELIVERED
ORD-0042-0005363,CUST-0003327,6349.83,PREPAID,DELIVERED,6,0,0,0,110227,LOW,0.1073,footwear,True,2026-01-27T01:34:00+00:00,DELIVERED
ORD-0042-0005364,CUST-0003003,1482.87,PREPAID,DELIVERED,604,21,2,16,110235,MEDIUM,0.2065,beauty,False,2026-01-27T01:41:00+00:00,DELIVERED
ORD-0042-0005365,CUST-0003098,1144.37,COD,RTO,1370,18,0,17,110027,HIGH,0.3219,grocery,False,2026-01-27T01:48:00+00:00,RTO
ORD-0042-0005366,CUST-0001991,947.46,COD,RTO,0,0,0,0,110144,MEDIUM,0.2659,electronics,True,2026-01-27T01:55:00+00:00,RTO
ORD-0042-0005367,CUST-0002776,2430.96,COD,RTO,864,7,1,3,110015,LOW,0.1319,apparel,False,2026-01-27T02:02:00+00:00,RTO
ORD-0042-0005368,CUST-0001294,883.32,COD,DELIVERED,1374,17,0,11,110043,LOW,0.1532,home,False,2026-01-27T02:09:00+00:00,DELIVERED
ORD-0042-0005369,CUST-0002530,747.64,COD,DELIVERED,737,13,0,11,110221,LOW,0.1012,beauty,False,2026-01-27T02:16:00+00:00,DELIVERED
ORD-0042-0005370,CUST-0002427,4443.45,COD,DELIVERED,1397,9,0,6,110184,MEDIUM,0.2305,apparel,False,2026-01-27T02:23:00+00:00,DELIVERED
ORD-0042-0005371,CUST-0002671,1750.09,COD,DELIVERED,402,14,0,12,110085,MEDIUM,0.1997,grocery,False,2026-01-27T02:30:00+00:00,DELIVERED
ORD-0042-0005372,CUST-0001716,1592.92,COD,DELIVERED,344,18,0,12,110020,MEDIUM,0.2888,beauty,False,2026-01-27T02:37:00+00:00,DELIVERED
ORD-0042-0005373,CUST-0003263,5283.72,PREPAID,DELIVERED,19,0,0,0,110072,LOW,0.1217,apparel,True,2026-01-27T02:44:00+00:00,DELIVERED
ORD-0042-0005374,CUST-0001658,1559.15,COD,DELIVERED,8,0,0,0,110153,LOW,0.1005,footwear,True,2026-01-27T02:51:00+00:00,DELIVERED
ORD-0042-0005375,CUST-0001298,2220.41,COD,DELIVERED,584,22,0,16,110205,MEDIUM,0.2066,electronics,False,2026-01-27T02:58:00+00:00,DELIVERED
ORD-0042-0005376,CUST-0001239,488.30,COD,DELIVERED,133,7,1,4,110065,LOW,0.1196,home,False,2026-01-27T03:05:00+00:00,DELIVERED
ORD-0042-0005377,CUST-0003173,656.03,COD,RTO,4,0,0,0,110113,LOW,0.1231,apparel,True,2026-01-27T03:12:00+00:00,RTO
ORD-0042-0005378,CUST-0002374,938.80,COD,DELIVERED,1303,2,1,2,110065,LOW,0.1196,apparel,False,2026-01-27T03:19:00+00:00,DELIVERED
ORD-0042-0005379,CUST-0001388,3829.47,COD,DELIVERED,33,0,0,0,110078,HIGH,0.3974,jewellery,True,2026-01-27T03:26:00+00:00,DELIVERED
ORD-0042-0005380,CUST-0001464,1330.94,PREPAID,DELIVERED,1334,11,0,7,110028,MEDIUM,0.1992,jewellery,False,2026-01-27T03:33:00+00:00,DELIVERED
ORD-0042-0005381,CUST-0001335,839.26,COD,RTO,0,0,0,0,110215,MEDIUM,0.2698,home,True,2026-01-27T03:40:00+00:00,RTO
ORD-0042-0005382,CUST-0003091,2645.90,COD,DELIVERED,1468,18,1,13,110237,LOW,0.1421,electronics,False,2026-01-27T03:47:00+00:00,DELIVERED
ORD-0042-0005383,CUST-0000431,1769.38,PREPAID,DELIVERED,1183,6,1,1,110225,LOW,0.0925,grocery,False,2026-01-27T03:54:00+00:00,DELIVERED
ORD-0042-0005384,CUST-0002441,808.42,COD,RTO,1459,6,0,0,110180,MEDIUM,0.2027,electronics,False,2026-01-27T04:01:00+00:00,RTO
ORD-0042-0005385,CUST-0000315,3911.53,PREPAID,DELIVERED,7,0,0,0,110212,HIGH,0.3670,electronics,True,2026-01-27T04:08:00+00:00,DELIVERED
ORD-0042-0005386,CUST-0003302,1754.77,COD,RTO,31,0,0,0,110223,MEDIUM,0.2135,jewellery,True,2026-01-27T04:15:00+00:00,RTO
ORD-0042-0005387,CUST-0001411,1546.68,COD,RTO,30,0,0,0,110101,LOW,0.1438,home,True,2026-01-27T04:22:00+00:00,RTO
ORD-0042-0005388,CUST-0002714,2074.87,COD,DELIVERED,1049,18,0,18,110108,HIGH,0.4441,electronics,False,2026-01-27T04:29:00+00:00,DELIVERED
ORD-0042-0005389,CUST-0002615,1632.13,COD,RTO,958,16,0,12,110230,LOW,0.1057,apparel,False,2026-01-27T04:36:00+00:00,RTO
ORD-0042-0005390,CUST-0001685,247.64,PREPAID,DELIVERED,668,5,0,4,110159,MEDIUM,0.2802,electronics,False,2026-01-27T04:43:00+00:00,DELIVERED
ORD-0042-0005391,CUST-0001189,721.99,COD,DELIVERED,1280,18,4,18,110237,LOW,0.1421,electronics,False,2026-01-27T04:50:00+00:00,DELIVERED
ORD-0042-0005392,CUST-0000285,715.68,COD,DELIVERED,1005,5,0,1,110224,LOW,0.0870,footwear,False,2026-01-27T04:57:00+00:00,DELIVERED
ORD-0042-0005393,CUST-0000947,3499.48,COD,RTO,45,7,1,5,110064,MEDIUM,0.1882,apparel,False,2026-01-27T05:04:00+00:00,RTO
ORD-0042-0005394,CUST-0001848,1800.40,PREPAID,DELIVERED,70,3,0,3,110050,LOW,0.0828,jewellery,False,2026-01-27T05:11:00+00:00,DELIVERED
ORD-0042-0005395,CUST-0002441,1043.03,PREPAID,DELIVERED,12,0,0,0,110232,LOW,0.1360,footwear,True,2026-01-27T05:18:00+00:00,DELIVERED
ORD-0042-0005396,CUST-0001781,3447.52,PREPAID,DELIVERED,1350,11,2,10,110073,MEDIUM,0.2481,footwear,False,2026-01-27T05:25:00+00:00,DELIVERED
ORD-0042-0005397,CUST-0000440,2282.32,PREPAID,DELIVERED,1013,4,0,2,110209,LOW,0.1188,beauty,False,2026-01-27T05:32:00+00:00,DELIVERED
ORD-0042-0005398,CUST-0003036,1877.91,COD,DELIVERED,1022,16,0,16,110164,MEDIUM,0.1711,apparel,False,2026-01-27T05:39:00+00:00,DELIVERED
ORD-0042-0005399,CUST-0003015,2038.17,PREPAID,DELIVERED,164,12,1,8,110010,MEDIUM,0.2716,apparel,False,2026-01-27T05:46:00+00:00,DELIVERED
ORD-0042-0005400,CUST-0001573,1073.53,COD,DELIVERED,387,17,1,13,110228,MEDIUM,0.2689,electronics,False,2026-01-27T05:53:00+00:00,DELIVERED
ORD-0042-0005401,CUST-0001125,1700.51,PREPAID,DELIVERED,662,7,0,3,110039,LOW,0.1542,apparel,False,2026-01-27T06:00:00+00:00,DELIVERED
ORD-0042-0005402,CUST-0003285,2267.03,COD,DELIVERED,1280,14,0,12,110139,MEDIUM,0.2464,grocery,False,2026-01-27T06:07:00+00:00,DELIVERED
ORD-0042-0005403,CUST-0002601,1390.92,COD,DELIVERED,786,6,0,2,110076,HIGH,0.3731,apparel,False,2026-01-27T06:14:00+00:00,DELIVERED
ORD-0042-0005404,CUST-0000330,3485.59,COD,RTO,32,6,0,3,110132,LOW,0.1345,footwear,False,2026-01-27T06:21:00+00:00,RTO
ORD-0042-0005405,CUST-0002803,1270.39,COD,DELIVERED,866,11,0,10,110114,LOW,0.0931,apparel,False,2026-01-27T06:28:00+00:00,DELIVERED
ORD-0042-0005406,CUST-0001070,1711.75,COD,DELIVERED,1234,20,0,17,110043,LOW,0.1532,apparel,False,2026-01-27T06:35:00+00:00,DELIVERED
ORD-0042-0005407,CUST-0003287,1370.55,COD,DELIVERED,6,0,0,0,110064,MEDIUM,0.1882,grocery,True,2026-01-27T06:42:00+00:00,DELIVERED
ORD-0042-0005408,CUST-0003163,1714.95,COD,RTO,15,0,0,0,110067,HIGH,0.3305,jewellery,True,2026-01-27T06:49:00+00:00,RTO
ORD-0042-0005409,CUST-0000901,478.64,COD,RTO,20,0,0,0,110095,MEDIUM,0.1802,footwear,True,2026-01-27T06:56:00+00:00,RTO
ORD-0042-0005410,CUST-0002464,829.32,PREPAID,RTO,678,4,3,2,110121,LOW,0.1523,home,False,2026-01-27T07:03:00+00:00,RTO
ORD-0042-0005411,CUST-0001627,1580.96,PREPAID,DELIVERED,10,0,0,0,110211,HIGH,0.3376,apparel,True,2026-01-27T07:10:00+00:00,DELIVERED
ORD-0042-0005412,CUST-0002730,1882.13,COD,DELIVERED,22,0,0,0,110001,LOW,0.0818,home,True,2026-01-27T07:17:00+00:00,DELIVERED
ORD-0042-0005413,CUST-0002664,770.21,PREPAID,DELIVERED,5,0,0,0,110141,LOW,0.0962,electronics,True,2026-01-27T07:24:00+00:00,DELIVERED
ORD-0042-0005414,CUST-0002776,1480.74,COD,DELIVERED,1138,21,0,17,110144,MEDIUM,0.2659,apparel,False,2026-01-27T07:31:00+00:00,DELIVERED
ORD-0042-0005415,CUST-0001336,1495.42,COD,RTO,832,13,2,8,110078,HIGH,0.3974,footwear,False,2026-01-27T07:38:00+00:00,RTO
ORD-0042-0005416,CUST-0000383,573.86,COD,DELIVERED,27,0,0,0,110105,LOW,0.1068,grocery,True,2026-01-27T07:45:00+00:00,DELIVERED
ORD-0042-0005417,CUST-0001097,836.22,COD,DELIVERED,20,0,0,0,110067,HIGH,0.3305,electronics,True,2026-01-27T07:52:00+00:00,DELIVERED
ORD-0042-0005418,CUST-0000666,995.47,PREPAID,DELIVERED,403,14,0,9,110114,LOW,0.0931,beauty,False,2026-01-27T07:59:00+00:00,DELIVERED
ORD-0042-0005419,CUST-0001876,2054.07,PREPAID,DELIVERED,200,3,0,3,110164,MEDIUM,0.1711,jewellery,False,2026-01-27T08:06:00+00:00,DELIVERED
ORD-0042-0005420,CUST-0002624,1370.96,PREPAID,DELIVERED,33,0,0,0,110165,LOW,0.1115,home,True,2026-01-27T08:13:00+00:00,DELIVERED
ORD-0042-0005421,CUST-0001712,1189.00,COD,DELIVERED,952,10,0,7,110202,LOW,0.1436,jewellery,False,2026-01-27T08:20:00+00:00,DELIVERED
ORD-0042-0005422,CUST-0002711,465.11,COD,DELIVERED,1334,16,0,15,110192,LOW,0.1073,home,False,2026-01-27T08:27:00+00:00,DELIVERED
ORD-0042-0005423,CUST-0002968,1795.15,PREPAID,DELIVERED,467,18,0,12,110012,LOW,0.1251,beauty,False,2026-01-27T08:34:00+00:00,DELIVERED
ORD-0042-0005424,CUST-0000662,960.77,COD,RTO,1349,7,2,4,110217,MEDIUM,0.2216,home,False,2026-01-27T08:41:00+00:00,RTO
ORD-0042-0005425,CUST-0001120,2275.47,COD,RTO,932,6,0,5,110032,LOW,0.1097,apparel,False,2026-01-27T08:48:00+00:00,RTO
ORD-0042-0005426,CUST-0000809,4523.99,COD,DELIVERED,634,12,1,9,110185,MEDIUM,0.1968,apparel,False,2026-01-27T08:55:00+00:00,DELIVERED
ORD-0042-0005427,CUST-0002340,1024.92,COD,DELIVERED,28,0,0,0,110221,LOW,0.1012,apparel,True,2026-01-27T09:02:00+00:00,DELIVERED
ORD-0042-0005428,CUST-0003062,998.17,PREPAID,DELIVERED,1161,10,1,9,110099,MEDIUM,0.2236,footwear,False,2026-01-27T09:09:00+00:00,DELIVERED
ORD-0042-0005429,CUST-0001376,6068.16,PREPAID,DELIVERED,1409,18,3,18,110204,MEDIUM,0.1914,apparel,False,2026-01-27T09:16:00+00:00,DELIVERED
ORD-0042-0005430,CUST-0001636,243.02,COD,DELIVERED,1346,7,0,3,110217,MEDIUM,0.2216,apparel,False,2026-01-27T09:23:00+00:00,DELIVERED
ORD-0042-0005431,CUST-0002992,1820.78,COD,DELIVERED,805,15,0,10,110109,LOW,0.1418,apparel,False,2026-01-27T09:30:00+00:00,DELIVERED
ORD-0042-0005432,CUST-0002454,2091.90,COD,DELIVERED,26,0,0,0,110117,MEDIUM,0.2123,home,True,2026-01-27T09:37:00+00:00,DELIVERED
ORD-0042-0005433,CUST-0001931,2315.85,COD,RTO,653,15,0,9,110082,HIGH,0.4150,apparel,False,2026-01-27T09:44:00+00:00,RTO
ORD-0042-0005434,CUST-0000276,410.62,COD,DELIVERED,739,10,0,8,110152,LOW,0.0907,footwear,False,2026-01-27T09:51:00+00:00,DELIVERED
ORD-0042-0005435,CUST-0001271,2054.37,COD,DELIVERED,1533,15,0,11,110097,HIGH,0.4282,apparel,False,2026-01-27T09:58:00+00:00,DELIVERED
ORD-0042-0005436,CUST-0002040,929.08,PREPAID,DELIVERED,1093,18,0,14,110141,LOW,0.0962,beauty,False,2026-01-27T10:05:00+00:00,DELIVERED
ORD-0042-0005437,CUST-0002065,560.32,PREPAID,DELIVERED,315,9,0,5,110060,MEDIUM,0.2366,home,False,2026-01-27T10:12:00+00:00,DELIVERED
ORD-0042-0005438,CUST-0002426,551.68,COD,RTO,677,9,1,5,110103,HIGH,0.4287,apparel,False,2026-01-27T10:19:00+00:00,RTO
ORD-0042-0005439,CUST-0002830,2508.43,COD,DELIVERED,1507,6,0,4,110035,HIGH,0.3867,apparel,False,2026-01-27T10:26:00+00:00,DELIVERED
ORD-0042-0005440,CUST-0001320,405.78,PREPAID,DELIVERED,1190,19,1,16,110087,LOW,0.1483,electronics,False,2026-01-27T10:33:00+00:00,DELIVERED
ORD-0042-0005441,CUST-0001030,1701.21,PREPAID,DELIVERED,1240,20,1,18,110209,LOW,0.1188,jewellery,False,2026-01-27T10:40:00+00:00,DELIVERED
ORD-0042-0005442,CUST-0000007,1508.11,COD,DELIVERED,753,5,1,5,110092,LOW,0.0917,jewellery,False,2026-01-27T10:47:00+00:00,DELIVERED
ORD-0042-0005443,CUST-0001022,2544.69,COD,DELIVERED,534,4,0,4,110030,MEDIUM,0.2451,apparel,False,2026-01-27T10:54:00+00:00,DELIVERED
ORD-0042-0005444,CUST-0001133,487.25,COD,DELIVERED,1435,19,1,13,110005,LOW,0.1229,apparel,False,2026-01-27T11:01:00+00:00,DELIVERED
ORD-0042-0005445,CUST-0000591,1986.82,COD,RTO,1446,3,1,0,110212,HIGH,0.3670,apparel,False,2026-01-27T11:08:00+00:00,RTO
ORD-0042-0005446,CUST-0000349,1827.82,COD,DELIVERED,1064,21,0,16,110034,MEDIUM,0.2175,beauty,False,2026-01-27T11:15:00+00:00,DELIVERED
ORD-0042-0005447,CUST-0001030,1971.02,COD,DELIVERED,1077,4,0,4,110095,MEDIUM,0.1802,apparel,False,2026-01-27T11:22:00+00:00,DELIVERED
ORD-0042-0005448,CUST-0001069,1878.95,COD,DELIVERED,28,0,0,0,110231,LOW,0.1271,grocery,True,2026-01-27T11:29:00+00:00,DELIVERED
ORD-0042-0005449,CUST-0000869,400.42,PREPAID,DELIVERED,0,0,0,0,110171,HIGH,0.4173,apparel,True,2026-01-27T11:36:00+00:00,DELIVERED
ORD-0042-0005450,CUST-0002985,1648.70,COD,DELIVERED,20,0,0,0,110072,LOW,0.1217,jewellery,True,2026-01-27T11:43:00+00:00,DELIVERED
ORD-0042-0005451,CUST-0000915,937.26,PREPAID,DELIVERED,164,7,1,2,110170,HIGH,0.3286,beauty,False,2026-01-27T11:50:00+00:00,DELIVERED
ORD-0042-0005452,CUST-0002129,3053.43,PREPAID,DELIVERED,1527,6,0,2,110164,MEDIUM,0.1711,electronics,False,2026-01-27T11:57:00+00:00,DELIVERED
ORD-0042-0005453,CUST-0000709,647.45,COD,DELIVERED,1056,13,0,10,110057,HIGH,0.3222,jewellery,False,2026-01-27T12:04:00+00:00,DELIVERED
ORD-0042-0005454,CUST-0000973,1078.99,COD,RTO,728,11,4,8,110224,LOW,0.0870,apparel,False,2026-01-27T12:11:00+00:00,RTO
ORD-0042-0005455,CUST-0000614,1581.00,COD,DELIVERED,86,6,0,3,110002,LOW,0.1371,footwear,False,2026-01-27T12:18:00+00:00,DELIVERED
ORD-0042-0005456,CUST-0000851,379.30,COD,DELIVERED,1405,18,1,13,110049,LOW,0.0837,beauty,False,2026-01-27T12:25:00+00:00,DELIVERED
ORD-0042-0005457,CUST-0002587,1843.18,PREPAID,DELIVERED,215,4,0,4,110188,HIGH,0.3164,home,False,2026-01-27T12:32:00+00:00,DELIVERED
ORD-0042-0005458,CUST-0002308,1536.71,COD,RTO,5,0,0,0,110184,MEDIUM,0.2305,beauty,True,2026-01-27T12:39:00+00:00,RTO
ORD-0042-0005459,CUST-0003105,959.66,COD,DELIVERED,454,0,0,0,110031,MEDIUM,0.2336,grocery,False,2026-01-27T12:46:00+00:00,DELIVERED
ORD-0042-0005460,CUST-0002094,1568.29,COD,DELIVERED,977,18,0,16,110034,MEDIUM,0.2175,beauty,False,2026-01-27T12:53:00+00:00,DELIVERED
ORD-0042-0005461,CUST-0000482,6131.03,COD,DELIVERED,32,0,0,0,110023,HIGH,0.3958,grocery,True,2026-01-27T13:00:00+00:00,DELIVERED
ORD-0042-0005462,CUST-0000812,2693.83,PREPAID,DELIVERED,1591,18,0,15,110059,HIGH,0.4014,electronics,False,2026-01-27T13:07:00+00:00,DELIVERED
ORD-0042-0005463,CUST-0001402,846.07,PREPAID,DELIVERED,253,14,1,11,110230,LOW,0.1057,home,False,2026-01-27T13:14:00+00:00,DELIVERED
ORD-0042-0005464,CUST-0000891,1333.61,COD,DELIVERED,503,13,1,8,110230,LOW,0.1057,apparel,False,2026-01-27T13:21:00+00:00,DELIVERED
ORD-0042-0005465,CUST-0002889,2390.40,COD,DELIVERED,130,10,2,5,110024,MEDIUM,0.2426,grocery,False,2026-01-27T13:28:00+00:00,DELIVERED
ORD-0042-0005466,CUST-0001897,1166.50,PREPAID,RTO,30,0,0,0,110218,MEDIUM,0.2606,home,True,2026-01-27T13:35:00+00:00,RTO
ORD-0042-0005467,CUST-0000856,1466.20,COD,DELIVERED,373,8,0,3,110185,MEDIUM,0.1968,grocery,False,2026-01-27T13:42:00+00:00,DELIVERED
ORD-0042-0005468,CUST-0000763,1639.42,COD,DELIVERED,600,19,0,16,110125,HIGH,0.3785,electronics,False,2026-01-27T13:49:00+00:00,DELIVERED
ORD-0042-0005469,CUST-0002323,3230.51,PREPAID,DELIVERED,14,0,0,0,110181,MEDIUM,0.2619,footwear,True,2026-01-27T13:56:00+00:00,DELIVERED
ORD-0042-0005470,CUST-0000202,1457.92,COD,RTO,276,5,0,5,110177,MEDIUM,0.2900,apparel,False,2026-01-27T14:03:00+00:00,RTO
ORD-0042-0005471,CUST-0001620,2057.17,PREPAID,RTO,35,0,0,0,110025,MEDIUM,0.2516,electronics,True,2026-01-27T14:10:00+00:00,RTO
ORD-0042-0005472,CUST-0001927,780.82,COD,DELIVERED,14,0,0,0,110102,LOW,0.1071,electronics,True,2026-01-27T14:17:00+00:00,DELIVERED
ORD-0042-0005473,CUST-0002381,1590.35,COD,DELIVERED,1442,15,1,9,110163,HIGH,0.3834,electronics,False,2026-01-27T14:24:00+00:00,DELIVERED
ORD-0042-0005474,CUST-0000653,4402.24,COD,DELIVERED,1325,18,0,16,110147,MEDIUM,0.2068,apparel,False,2026-01-27T14:31:00+00:00,DELIVERED
ORD-0042-0005475,CUST-0001324,3685.17,PREPAID,RTO,31,0,0,0,110202,LOW,0.1436,jewellery,True,2026-01-27T14:38:00+00:00,RTO
ORD-0042-0005476,CUST-0000235,1337.25,COD,DELIVERED,238,9,0,8,110224,LOW,0.0870,apparel,False,2026-01-27T14:45:00+00:00,DELIVERED
ORD-0042-0005477,CUST-0000393,2332.62,PREPAID,DELIVERED,522,12,1,10,110042,HIGH,0.3724,home,False,2026-01-27T14:52:00+00:00,DELIVERED
ORD-0042-0005478,CUST-0001633,641.29,COD,DELIVERED,35,0,0,0,110079,MEDIUM,0.1897,grocery,True,2026-01-27T14:59:00+00:00,DELIVERED
ORD-0042-0005479,CUST-0002259,1523.30,PREPAID,DELIVERED,18,0,0,0,110202,LOW,0.1436,footwear,True,2026-01-27T15:06:00+00:00,DELIVERED
ORD-0042-0005480,CUST-0001313,890.95,COD,RTO,515,3,0,0,110155,MEDIUM,0.2630,beauty,False,2026-01-27T15:13:00+00:00,RTO
ORD-0042-0005481,CUST-0001903,2050.86,PREPAID,DELIVERED,60,4,0,1,110037,MEDIUM,0.1753,jewellery,False,2026-01-27T15:20:00+00:00,DELIVERED
ORD-0042-0005482,CUST-0002694,629.98,COD,DELIVERED,448,3,1,1,110188,HIGH,0.3164,footwear,False,2026-01-27T15:27:00+00:00,DELIVERED
ORD-0042-0005483,CUST-0002480,616.68,COD,RTO,275,10,1,8,110234,HIGH,0.4403,footwear,False,2026-01-27T15:34:00+00:00,RTO
ORD-0042-0005484,CUST-0000937,1767.95,COD,RTO,187,7,2,1,110119,LOW,0.1119,jewellery,False,2026-01-27T15:41:00+00:00,RTO
ORD-0042-0005485,CUST-0001362,1390.25,COD,RTO,271,8,0,6,110161,HIGH,0.3706,grocery,False,2026-01-27T15:48:00+00:00,RTO
ORD-0042-0005486,CUST-0000358,2949.85,PREPAID,DELIVERED,908,7,0,4,110103,HIGH,0.4287,electronics,False,2026-01-27T15:55:00+00:00,DELIVERED
ORD-0042-0005487,CUST-0000244,1325.36,COD,DELIVERED,652,16,0,12,110014,HIGH,0.3868,electronics,False,2026-01-27T16:02:00+00:00,DELIVERED
ORD-0042-0005488,CUST-0001994,2064.19,PREPAID,RTO,987,6,1,0,110173,LOW,0.1191,footwear,False,2026-01-27T16:09:00+00:00,RTO
ORD-0042-0005489,CUST-0001431,1365.78,COD,DELIVERED,1411,5,1,3,110104,MEDIUM,0.2320,home,False,2026-01-27T16:16:00+00:00,DELIVERED
ORD-0042-0005490,CUST-0001890,1374.77,COD,DELIVERED,876,16,1,14,110026,LOW,0.1003,apparel,False,2026-01-27T16:23:00+00:00,DELIVERED
ORD-0042-0005491,CUST-0002714,1940.85,PREPAID,DELIVERED,713,18,3,12,110186,MEDIUM,0.1905,footwear,False,2026-01-27T16:30:00+00:00,DELIVERED
ORD-0042-0005492,CUST-0000513,593.89,COD,DELIVERED,9,0,0,0,110070,LOW,0.1179,apparel,True,2026-01-27T16:37:00+00:00,DELIVERED
ORD-0042-0005493,CUST-0002702,2527.18,COD,DELIVERED,529,16,0,10,110230,LOW,0.1057,apparel,False,2026-01-27T16:44:00+00:00,DELIVERED
ORD-0042-0005494,CUST-0002539,2581.61,COD,DELIVERED,467,9,2,5,110013,LOW,0.1003,jewellery,False,2026-01-27T16:51:00+00:00,DELIVERED
ORD-0042-0005495,CUST-0001799,3898.04,PREPAID,DELIVERED,1261,9,0,7,110226,HIGH,0.3027,apparel,False,2026-01-27T16:58:00+00:00,DELIVERED
ORD-0042-0005496,CUST-0001578,1910.32,COD,DELIVERED,67,3,0,3,110067,HIGH,0.3305,electronics,False,2026-01-27T17:05:00+00:00,DELIVERED
